apk,arm,rep,timeout,container,n_records,record_states,state,error_message,execution_time_seconds,c2_floor10,c2_campaign_floor,cov_method,cov_act,cov_mop,mop_unique,total_method_calls,trace_steps,logcat_lines,cov_sig_distinct,viol_lines,viol_distinct,verify_lines,ev_crash,ev_anr,ev_verify_error,ev_other,ev_proc_own,ev_proc_all,ev_first_crash_s,ev_top,fails,sa_methods_reach_mop,sa_activities,sa_activities_reach_mop,sa_complete,apk_json,excluded_in_manifest
org.fossify.calendar_20.apk,aperv:mop_on_llm_off,1,300,gh104_04,1,COMPLETED,COMPLETED,,365,270.0,255,34.915714008913,61.53846153846154,36.00572655690766,0.0,1802.0,262,9448,3595,0,0,0,1,0,0,0,1,1,135,crash:java.lang.RuntimeException=1,,1397,21,19,True,ok,False
org.fossify.calendar_20.apk,aperv:mop_on_llm_off,2,300,gh104_04,1,COMPLETED,COMPLETED,,357,270.0,255,29.025382677775625,84.61538461538461,30.35075161059413,0.0,1498.0,301,10843,3483,0,0,0,1,0,0,0,1,1,123,crash:java.lang.RuntimeException=1,,1397,21,19,True,ok,False
org.fossify.calendar_20.apk,aperv:mop_on_llm_off,3,300,gh104_04,1,COMPLETED,COMPLETED,,359,270.0,255,24.452625460182134,61.53846153846154,19.828203292770223,0.0,1262.0,233,10347,3378,0,0,0,1,0,0,0,1,1,159,crash:java.lang.RuntimeException=1,,1397,21,19,True,ok,False
org.fossify.keyboard_14.apk,ape,1,300,gh104_05,1,COMPLETED,COMPLETED,,356,270.0,255,28.118811881188122,100.0,29.68036529680365,0.0,284.0,146,1528,1333,0,0,0,0,0,0,0,0,0,,,,219,13,11,True,ok,False
org.fossify.keyboard_14.apk,ape,2,300,gh104_05,1,COMPLETED,COMPLETED,,362,270.0,255,28.415841584158414,100.0,29.22374429223744,0.0,287.0,335,2969,1644,0,0,0,0,0,0,0,0,0,,,,219,13,11,True,ok,False
org.fossify.keyboard_14.apk,ape,3,300,gh104_05,1,COMPLETED,COMPLETED,,385,270.0,255,29.7029702970297,100.0,30.136986301369863,0.0,300.0,347,2727,1587,0,0,0,0,0,0,0,0,0,,,,219,13,11,True,ok,False
org.fossify.keyboard_14.apk,aperv:mop_off_llm_off,1,300,gh104_05,1,COMPLETED,COMPLETED,,357,270.0,255,27.623762376237625,100.0,26.94063926940639,0.0,279.0,242,2248,1616,0,0,0,0,0,0,0,0,0,,,,219,13,11,True,ok,False
org.fossify.keyboard_14.apk,aperv:mop_off_llm_off,2,300,gh104_05,1,COMPLETED,COMPLETED,,364,270.0,255,28.01980198019802,100.0,30.136986301369863,0.0,283.0,321,2643,1603,0,0,0,0,0,0,0,0,0,,,,219,13,11,True,ok,False
org.fossify.keyboard_14.apk,aperv:mop_off_llm_off,3,300,gh104_05,1,COMPLETED,COMPLETED,,359,270.0,255,35.84158415841584,100.0,40.182648401826484,0.0,362.0,286,3273,1674,0,0,0,0,0,0,0,0,0,,,,219,13,11,True,ok,False
org.fossify.keyboard_14.apk,aperv:mop_on_llm_off,1,300,gh104_05,1,COMPLETED,COMPLETED,,361,270.0,255,33.46534653465347,100.0,36.5296803652968,0.0,338.0,347,3612,1703,0,0,0,0,0,0,0,0,0,,,,219,13,11,True,ok,False
org.fossify.keyboard_14.apk,aperv:mop_on_llm_off,2,300,gh104_05,1,COMPLETED,COMPLETED,,360,270.0,255,34.85148514851485,100.0,39.726027397260275,0.0,352.0,334,3830,2187,0,0,0,0,0,0,0,0,0,,,,219,13,11,True,ok,False
org.fossify.keyboard_14.apk,aperv:mop_on_llm_off,3,300,gh104_05,1,COMPLETED,COMPLETED,,362,270.0,255,26.237623762376238,100.0,25.11415525114155,0.0,265.0,287,2651,1541,0,0,0,0,0,0,0,0,0,,,,219,13,11,True,ok,False
org.fossify.math_10.apk,ape,1,300,gh104_06,1,COMPLETED,COMPLETED,,352,270.0,255,66.01021152443471,100.0,85.23489932885906,0,905,404,4218,2589,0,0,0,0,0,0,0,0,0,,,,149,16,14,True,ok,False
org.fossify.math_10.apk,ape,2,300,gh104_06,1,COMPLETED,COMPLETED,,351,270.0,255,64.84318016046682,100.0,83.22147651006712,0,889,377,4832,2295,0,0,0,0,0,0,0,0,0,,,,149,16,14,True,ok,False
org.fossify.math_10.apk,ape,3,300,gh104_06,1,COMPLETED,COMPLETED,,355,270.0,255,65.35375638220277,100.0,84.56375838926175,0,896,245,3823,2072,0,0,0,0,0,0,0,0,0,,,,149,16,14,True,ok,False
org.fossify.math_10.apk,aperv:mop_off_llm_off,1,300,gh104_06,1,COMPLETED,COMPLETED,,353,270.0,255,64.91611962071481,100.0,86.57718120805369,0,890,358,5112,2607,0,0,0,0,0,0,0,0,0,,,,149,16,14,True,ok,False
org.fossify.math_10.apk,aperv:mop_off_llm_off,2,300,gh104_06,1,COMPLETED,COMPLETED,,356,270.0,255,60.83150984682714,85.71428571428571,78.52348993288591,0,834,406,4202,2400,0,0,0,0,0,0,0,0,0,,,,149,16,14,True,ok,False
org.fossify.math_10.apk,aperv:mop_off_llm_off,3,300,gh104_06,1,COMPLETED,COMPLETED,,355,270.0,255,64.98905908096279,100.0,86.57718120805369,0,891,404,4385,2270,0,0,0,0,0,0,0,0,0,,,,149,16,14,True,ok,False
org.fossify.math_10.apk,aperv:mop_on_llm_off,1,300,gh104_06,1,COMPLETED,COMPLETED,,355,270.0,255,64.25966447848286,100.0,85.23489932885906,0,881,330,8059,2487,0,0,0,4,0,0,0,4,4,149,crash:java.lang.NullPointerException=3;crash:java.lang.RuntimeException=1,,149,16,14,True,ok,False
org.fossify.math_10.apk,aperv:mop_on_llm_off,2,300,gh104_06,1,COMPLETED,COMPLETED,,357,270.0,255,64.47848285922684,100.0,83.22147651006712,0,884,411,9054,2320,0,0,0,4,0,0,0,4,4,120,crash:java.lang.NullPointerException=3;crash:java.lang.RuntimeException=1,,149,16,14,True,ok,False
org.fossify.math_10.apk,aperv:mop_on_llm_off,3,300,gh104_06,1,COMPLETED,COMPLETED,,356,270.0,255,60.46681254558717,85.71428571428571,78.52348993288591,0,829,392,9138,2472,0,0,0,4,0,0,0,4,4,152,crash:java.lang.NullPointerException=3;crash:java.lang.RuntimeException=1,,149,16,14,True,ok,False
org.fossify.messages_20.apk,ape,1,300,gh104_07,1,COMPLETED,COMPLETED,,363,270.0,255,5.037783375314862,27.27272727272727,3.6824877250409163,0.0,180.0,5,46062,500,0,0,0,0,0,0,0,0,0,,,,1222,19,17,True,ok,False
org.fossify.messages_20.apk,ape,2,300,gh104_07,1,COMPLETED,COMPLETED,,363,270.0,255,5.177721802406941,27.27272727272727,3.6824877250409163,0.0,185.0,3,48103,505,0,0,0,0,0,0,0,0,0,,,,1222,19,17,True,ok,False
org.fossify.messages_20.apk,ape,3,300,gh104_07,1,COMPLETED,COMPLETED,,363,270.0,255,5.177721802406941,27.27272727272727,3.6824877250409163,0.0,185.0,5,45327,505,0,0,0,0,0,0,0,0,0,,,,1222,19,17,True,ok,False
org.fossify.messages_20.apk,aperv:mop_off_llm_off,1,300,gh104_07,1,COMPLETED,COMPLETED,,362,270.0,255,5.037783375314862,27.27272727272727,3.6824877250409163,0.0,180.0,4,45115,500,0,0,0,0,0,0,0,0,0,,,,1222,19,17,True,ok,False
org.fossify.messages_20.apk,aperv:mop_off_llm_off,2,300,gh104_07,1,COMPLETED,COMPLETED,,366,270.0,255,5.037783375314862,27.27272727272727,3.6824877250409163,0.0,180.0,2,48466,500,0,0,0,0,0,0,0,0,0,,,,1222,19,17,True,ok,False
org.fossify.messages_20.apk,aperv:mop_off_llm_off,3,300,gh104_07,1,COMPLETED,COMPLETED,,366,270.0,255,5.065771060733278,27.27272727272727,3.6824877250409163,0.0,181.0,3,46487,505,0,0,0,0,0,0,0,0,0,,,,1222,19,17,True,ok,False
org.fossify.messages_20.apk,aperv:mop_on_llm_off,1,300,gh104_07,2,ERROR/COMPLETED,COMPLETED,,358,270.0,255,5.037783375314862,27.27272727272727,3.6824877250409163,0,180,4,58213,500,0,0,0,0,0,0,0,0,0,,,,1222,19,17,True,ok,False
org.fossify.messages_20.apk,aperv:mop_on_llm_off,2,300,gh104_07,1,COMPLETED,COMPLETED,,367,270.0,255,5.177721802406941,27.27272727272727,3.6824877250409163,0.0,185.0,3,46925,505,0,0,0,0,0,0,0,0,0,,,,1222,19,17,True,ok,False
org.fossify.messages_20.apk,aperv:mop_on_llm_off,3,300,gh104_07,1,COMPLETED,COMPLETED,,364,270.0,255,5.037783375314862,27.27272727272727,3.6824877250409163,0.0,180.0,4,55854,500,0,0,0,0,0,0,0,0,0,,,,1222,19,17,True,ok,False
org.fossify.musicplayer_14.apk,ape,1,300,gh104_00,1,COMPLETED,COMPLETED,,357,270.0,255,31.948291782086795,54.54545454545454,30.35532994923858,0.0,1038.0,281,11101,3502,0,0,0,0,0,0,0,0,0,,,,985,19,17,True,ok,False
org.fossify.musicplayer_14.apk,ape,2,300,gh104_00,1,COMPLETED,COMPLETED,,359,270.0,255,32.71775931055709,45.45454545454545,33.50253807106599,0.0,1063.0,301,12346,3152,0,0,0,0,0,0,0,0,0,,,,985,19,17,True,ok,False
org.fossify.musicplayer_14.apk,ape,3,300,gh104_00,1,COMPLETED,COMPLETED,,361,270.0,255,30.87103724222838,45.45454545454545,30.456852791878177,0.0,1003.0,308,6580,2641,0,0,0,0,0,0,0,0,0,,,,985,19,17,True,ok,False
org.fossify.musicplayer_14.apk,aperv:mop_off_llm_off,1,300,gh104_00,1,COMPLETED,COMPLETED,,364,270.0,255,36.44198214835334,72.72727272727273,34.51776649746193,0.0,1184.0,350,6503,3651,0,0,0,0,0,0,0,0,0,,,,985,19,17,True,ok,False
org.fossify.musicplayer_14.apk,aperv:mop_off_llm_off,2,300,gh104_00,1,COMPLETED,COMPLETED,,364,270.0,255,33.91812865497076,63.63636363636363,32.69035532994924,0.0,1102.0,315,13523,3765,0,0,0,0,0,0,0,0,0,,,,985,19,17,True,ok,False
org.fossify.musicplayer_14.apk,aperv:mop_off_llm_off,3,300,gh104_00,1,COMPLETED,COMPLETED,,360,270.0,255,38.442597722376114,72.72727272727273,36.04060913705584,0.0,1249.0,279,16595,3184,0,0,0,0,0,0,0,0,0,,,,985,19,17,True,ok,False
org.fossify.musicplayer_14.apk,aperv:mop_on_llm_off,1,300,gh104_00,1,COMPLETED,COMPLETED,,361,270.0,255,35.91874422899354,72.72727272727273,33.401015228426395,0.0,1167.0,322,7474,4311,0,0,0,0,0,0,0,0,0,,,,985,19,17,True,ok,False
org.fossify.musicplayer_14.apk,aperv:mop_on_llm_off,2,300,gh104_00,1,COMPLETED,COMPLETED,,364,270.0,255,33.94890735610957,63.63636363636363,31.573604060913706,0.0,1103.0,331,6635,4216,0,0,0,0,0,0,0,0,0,,,,985,19,17,True,ok,False
org.fossify.musicplayer_14.apk,aperv:mop_on_llm_off,3,300,gh104_00,1,COMPLETED,COMPLETED,,365,270.0,255,32.25607879347491,63.63636363636363,30.456852791878177,0.0,1048.0,225,10411,4182,0,0,0,0,0,0,0,0,0,,,,985,19,17,True,ok,False
org.fossify.notes_13.apk,ape,1,300,gh104_01,1,COMPLETED,COMPLETED,,361,270.0,255,38.1267217630854,80.0,35.714285714285715,10.0,692.0,292,3778,2106,10,10,0,0,0,0,0,0,0,,,,560,13,11,True,ok,False
org.fossify.notes_13.apk,ape,2,300,gh104_01,1,COMPLETED,COMPLETED,,360,270.0,255,33.49862258953168,80.0,32.142857142857146,10.0,608.0,302,5043,3645,10,10,0,0,0,0,0,0,0,,,,560,13,11,True,ok,False
org.fossify.notes_13.apk,ape,3,300,gh104_01,1,COMPLETED,COMPLETED,,361,270.0,255,27.988980716253444,60.0,27.857142857142858,10.0,508.0,294,2816,1449,10,10,0,0,0,0,0,0,0,,,,560,13,11,True,ok,False
org.fossify.notes_13.apk,aperv:mop_off_llm_off,1,300,gh104_01,1,COMPLETED,COMPLETED,,365,270.0,255,44.90358126721763,100.0,42.67857142857142,0.0,815.0,308,4631,2389,0,0,0,0,0,0,0,0,0,,,,560,13,11,True,ok,False
org.fossify.notes_13.apk,aperv:mop_off_llm_off,2,300,gh104_01,1,COMPLETED,COMPLETED,,365,270.0,255,39.11845730027548,100.0,35.714285714285715,0.0,710.0,315,5928,2189,0,0,0,0,0,0,0,0,0,,,,560,13,11,True,ok,False
org.fossify.notes_13.apk,aperv:mop_off_llm_off,3,300,gh104_01,1,COMPLETED,COMPLETED,,361,270.0,255,33.829201101928376,100.0,31.428571428571427,5.0,614.0,294,3250,1484,10,5,0,0,0,0,0,0,0,,,,560,13,11,True,ok,False
org.fossify.notes_13.apk,aperv:mop_on_llm_off,1,300,gh104_01,1,COMPLETED,COMPLETED,,364,270.0,255,44.51790633608815,100.0,41.42857142857143,10.0,808.0,289,3186,2711,10,10,0,0,0,0,0,0,0,,,,560,13,11,True,ok,False
org.fossify.notes_13.apk,aperv:mop_on_llm_off,2,300,gh104_01,1,COMPLETED,COMPLETED,,359,270.0,255,37.57575757575757,80.0,36.07142857142857,10.0,682.0,354,5227,2802,10,10,0,0,0,0,0,0,0,,,,560,13,11,True,ok,False
org.fossify.notes_13.apk,aperv:mop_on_llm_off,3,300,gh104_01,1,COMPLETED,COMPLETED,,358,270.0,255,33.994490358126725,100.0,31.785714285714285,10.0,617.0,332,4861,2706,15,10,0,0,0,0,0,0,0,,,,560,13,11,True,ok,False
org.fossify.paint_7.apk,ape,1,300,gh104_02,1,COMPLETED,COMPLETED,,362,270.0,255,49.664429530201346,100.0,48.45360824742268,0.0,222.0,227,2546,1203,0,0,0,0,0,0,0,0,0,,,,97,12,10,True,ok,False
org.fossify.paint_7.apk,ape,2,300,gh104_02,1,COMPLETED,COMPLETED,,363,270.0,255,49.44071588366891,100.0,44.329896907216494,0.0,221.0,300,3354,1461,0,0,0,0,0,0,0,0,0,,,,97,12,10,True,ok,False
org.fossify.paint_7.apk,ape,3,300,gh104_02,1,COMPLETED,COMPLETED,,363,270.0,255,52.79642058165548,100.0,50.51546391752577,0.0,236.0,289,2069,1578,0,0,0,0,0,0,0,0,0,,,,97,12,10,True,ok,False
org.fossify.paint_7.apk,aperv:mop_off_llm_off,1,300,gh104_02,1,COMPLETED,COMPLETED,,361,270.0,255,57.27069351230425,100.0,54.63917525773196,0.0,256.0,315,2430,1140,0,0,0,0,0,0,0,0,0,,,,97,12,10,True,ok,False
org.fossify.paint_7.apk,aperv:mop_off_llm_off,2,300,gh104_02,1,COMPLETED,COMPLETED,,359,270.0,255,55.92841163310962,100.0,48.45360824742268,0.0,250.0,337,3111,1507,0,0,0,0,0,0,0,0,0,,,,97,12,10,True,ok,False
org.fossify.paint_7.apk,aperv:mop_off_llm_off,3,300,gh104_02,1,COMPLETED,COMPLETED,,362,270.0,255,49.21700223713646,100.0,44.329896907216494,0.0,220.0,116,1440,1191,0,0,0,0,0,0,0,0,0,,,,97,12,10,True,ok,False
org.fossify.paint_7.apk,aperv:mop_on_llm_off,1,300,gh104_02,1,COMPLETED,COMPLETED,,367,270.0,255,65.32438478747203,100.0,52.57731958762887,0.0,292.0,299,5811,2056,0,0,0,3,0,0,0,3,3,173,crash:java.lang.NullPointerException=3,,97,12,10,True,ok,False
org.fossify.paint_7.apk,aperv:mop_on_llm_off,2,300,gh104_02,1,COMPLETED,COMPLETED,,361,270.0,255,54.36241610738255,100.0,49.48453608247423,0.0,243.0,177,2030,1415,0,0,0,0,0,0,0,0,0,,,,97,12,10,True,ok,False
org.fossify.paint_7.apk,aperv:mop_on_llm_off,3,300,gh104_02,1,COMPLETED,COMPLETED,,362,270.0,255,62.41610738255034,100.0,51.546391752577314,0.0,279.0,292,3056,2015,0,0,0,1,0,0,0,1,1,260,crash:java.lang.NullPointerException=1,,97,12,10,True,ok,False
org.fossify.voicerecorder_18.apk,ape,1,300,gh104_03,1,COMPLETED,COMPLETED,,361,270.0,255,30.113636363636363,66.66666666666666,23.949579831932773,0.0,265.0,311,3332,2120,0,0,0,0,0,0,0,0,0,,,,238,14,12,True,ok,False
org.fossify.voicerecorder_18.apk,ape,2,300,gh104_03,1,COMPLETED,COMPLETED,,360,270.0,255,44.09090909090909,83.33333333333334,39.91596638655462,0.0,388.0,225,3618,2108,0,0,0,0,0,0,0,0,0,,,,238,14,12,True,ok,False
org.fossify.voicerecorder_18.apk,ape,3,300,gh104_03,1,COMPLETED,COMPLETED,,360,270.0,255,43.52272727272727,83.33333333333334,35.714285714285715,0.0,383.0,208,3417,1780,0,0,0,0,0,0,0,0,0,,,,238,14,12,True,ok,False
org.fossify.voicerecorder_18.apk,aperv:mop_off_llm_off,1,300,gh104_03,1,COMPLETED,COMPLETED,,359,270.0,255,44.54545454545455,83.33333333333334,39.49579831932773,0.0,392.0,330,4598,2522,0,0,0,0,0,0,0,0,0,,,,238,14,12,True,ok,False
org.fossify.voicerecorder_18.apk,aperv:mop_off_llm_off,2,300,gh104_03,1,COMPLETED,COMPLETED,,361,270.0,255,43.52272727272727,83.33333333333334,37.81512605042017,0.0,383.0,319,5139,3383,0,0,0,0,0,0,0,0,0,,,,238,14,12,True,ok,False
org.fossify.voicerecorder_18.apk,aperv:mop_off_llm_off,3,300,gh104_03,1,COMPLETED,COMPLETED,,362,270.0,255,37.61363636363637,66.66666666666666,36.97478991596639,0.0,331.0,311,4638,1931,0,0,0,0,0,0,0,0,0,,,,238,14,12,True,ok,False
org.fossify.voicerecorder_18.apk,aperv:mop_on_llm_off,1,300,gh104_03,1,COMPLETED,COMPLETED,,359,270.0,255,45.56818181818182,83.33333333333334,42.016806722689076,0.0,401.0,292,4988,2892,0,0,0,0,0,0,0,0,0,,,,238,14,12,True,ok,False
org.fossify.voicerecorder_18.apk,aperv:mop_on_llm_off,2,300,gh104_03,1,COMPLETED,COMPLETED,,363,270.0,255,35.90909090909091,100.0,28.15126050420168,0.0,316.0,272,3330,2805,0,0,0,0,0,0,0,0,0,,,,238,14,12,True,ok,False
org.fossify.voicerecorder_18.apk,aperv:mop_on_llm_off,3,300,gh104_03,1,COMPLETED,COMPLETED,,364,270.0,255,43.29545454545455,100.0,36.134453781512605,0.0,381.0,295,5042,3031,0,0,0,0,0,0,0,0,0,,,,238,14,12,True,ok,False
org.glpi.inventory.agent_39469.apk,ape,1,300,gh104_04,1,COMPLETED,COMPLETED,,361,270.0,255,32.923832923832926,30.0,27.11864406779661,19.0,268.0,247,1404,624,35,19,0,0,0,0,0,0,0,,,,59,10,4,,ok,False
org.glpi.inventory.agent_39469.apk,ape,2,300,gh104_04,1,COMPLETED,COMPLETED,,363,270.0,255,32.67813267813268,30.0,27.11864406779661,19.0,266.0,213,1377,622,35,19,0,0,0,0,0,0,0,,,,59,10,4,,ok,False
org.glpi.inventory.agent_39469.apk,ape,3,300,gh104_04,1,COMPLETED,COMPLETED,,360,270.0,255,29.484029484029485,30.0,25.423728813559322,19.0,240.0,185,1397,596,35,19,0,0,0,0,0,0,0,,,,59,10,4,,ok,False
org.glpi.inventory.agent_39469.apk,aperv:mop_off_llm_off,1,300,gh104_04,1,COMPLETED,COMPLETED,,364,270.0,255,27.395577395577398,30.0,25.423728813559322,19.0,223.0,259,1589,579,35,19,0,0,0,0,0,0,0,,,,59,10,4,,ok,False
org.glpi.inventory.agent_39469.apk,aperv:mop_off_llm_off,2,300,gh104_04,1,COMPLETED,COMPLETED,,364,270.0,255,32.67813267813268,30.0,27.11864406779661,19.0,266.0,288,1293,622,27,19,0,0,0,0,0,0,0,,,,59,10,4,,ok,False
org.glpi.inventory.agent_39469.apk,aperv:mop_off_llm_off,3,300,gh104_04,1,COMPLETED,COMPLETED,,363,270.0,255,32.06388206388206,30.0,27.11864406779661,19.0,261.0,271,1527,617,35,19,0,0,0,0,0,0,0,,,,59,10,4,,ok,False
org.glpi.inventory.agent_39469.apk,aperv:mop_on_llm_off,1,300,gh104_04,1,COMPLETED,COMPLETED,,359,270.0,255,41.154791154791155,60.0,38.983050847457626,19.0,335.0,312,1654,691,27,19,0,0,0,0,0,0,0,,,,59,10,4,,ok,False
org.glpi.inventory.agent_39469.apk,aperv:mop_on_llm_off,2,300,gh104_04,1,COMPLETED,COMPLETED,,363,270.0,255,41.27764127764127,60.0,38.983050847457626,19.0,336.0,253,1138,692,19,19,0,0,0,0,0,0,0,,,,59,10,4,,ok,False
org.glpi.inventory.agent_39469.apk,aperv:mop_on_llm_off,3,300,gh104_04,1,COMPLETED,COMPLETED,,362,270.0,255,41.27764127764127,60.0,38.983050847457626,19.0,336.0,290,1608,692,27,19,0,0,0,0,0,0,0,,,,59,10,4,,ok,False
org.hwyl.sexytopo_93.apk,ape,1,300,gh104_05,1,COMPLETED,COMPLETED,,360,270.0,255,29.480346435709524,69.23076923076923,29.166666666666668,0.0,885.0,229,1592,885,0,0,0,0,0,0,0,0,0,,,,288,14,4,True,ok,False
org.hwyl.sexytopo_93.apk,ape,2,300,gh104_05,1,COMPLETED,COMPLETED,,365,270.0,255,24.050632911392405,53.84615384615385,20.48611111111111,0.0,722.0,187,955,722,0,0,0,0,0,0,0,0,0,,,,288,14,4,True,ok,False
org.hwyl.sexytopo_93.apk,ape,3,300,gh104_05,1,COMPLETED,COMPLETED,,363,270.0,255,21.71885409726849,69.23076923076923,19.791666666666664,0.0,652.0,238,1742,652,0,0,0,0,0,0,0,0,0,,,,288,14,4,True,ok,False
org.hwyl.sexytopo_93.apk,aperv:mop_off_llm_off,1,300,gh104_05,1,COMPLETED,COMPLETED,,359,270.0,255,22.58494337108594,61.53846153846154,19.09722222222222,0.0,678.0,213,1043,678,0,0,0,0,0,0,0,0,0,,,,288,14,4,True,ok,False
org.hwyl.sexytopo_93.apk,aperv:mop_off_llm_off,2,300,gh104_05,1,COMPLETED,COMPLETED,,364,270.0,255,18.32111925383078,46.15384615384615,17.01388888888889,0.0,550.0,248,1003,550,0,0,0,0,0,0,0,0,0,,,,288,14,4,True,ok,False
org.hwyl.sexytopo_93.apk,aperv:mop_off_llm_off,3,300,gh104_05,1,COMPLETED,COMPLETED,,364,270.0,255,24.350433044636908,53.84615384615385,24.65277777777778,0.0,731.0,227,1254,731,0,0,0,0,0,0,0,0,0,,,,288,14,4,True,ok,False
org.hwyl.sexytopo_93.apk,aperv:mop_on_llm_off,1,300,gh104_05,1,COMPLETED,COMPLETED,,356,270.0,255,25.982678214523652,100.0,23.958333333333336,0.0,780.0,210,1757,780,0,0,0,0,0,0,0,0,0,,,,288,14,4,True,ok,False
org.hwyl.sexytopo_93.apk,aperv:mop_on_llm_off,2,300,gh104_05,1,COMPLETED,COMPLETED,,359,270.0,255,23.750832778147903,84.61538461538461,21.52777777777778,0.0,713.0,212,1643,713,0,0,0,0,0,0,0,0,0,,,,288,14,4,True,ok,False
org.hwyl.sexytopo_93.apk,aperv:mop_on_llm_off,3,300,gh104_05,1,COMPLETED,COMPLETED,,363,270.0,255,25.48301132578281,76.92307692307693,27.083333333333332,0.0,765.0,212,2286,765,0,0,0,0,1,0,0,1,1,,anr:org.hwyl.sexytopo=1,,288,14,4,True,ok,False
org.isoron.uhabits_20301.apk,ape,1,300,gh104_06,1,COMPLETED,COMPLETED,,349,270.0,255,35.73039338511651,45.45454545454545,47.07446808510639,0,1426,277,3040,1737,0,0,0,0,0,0,0,0,0,,,,376,11,3,True,ok,False
org.isoron.uhabits_20301.apk,ape,2,300,gh104_06,1,COMPLETED,COMPLETED,,352,270.0,255,22.650964670508642,27.27272727272727,38.82978723404255,0,904,261,2374,1228,0,0,0,0,0,0,0,0,0,,,,376,11,3,True,ok,False
org.isoron.uhabits_20301.apk,ape,3,300,gh104_06,1,COMPLETED,COMPLETED,,353,270.0,255,34.65296918065648,45.45454545454545,47.07446808510639,0,1383,266,3238,1725,0,0,0,0,0,0,0,0,0,,,,376,11,3,True,ok,False
org.isoron.uhabits_20301.apk,aperv:mop_off_llm_off,1,300,gh104_06,1,COMPLETED,COMPLETED,,354,270.0,255,33.47531946880481,27.27272727272727,44.41489361702128,0,1336,292,3162,1670,0,0,0,0,0,0,0,0,0,,,,376,11,3,True,ok,False
org.isoron.uhabits_20301.apk,aperv:mop_off_llm_off,2,300,gh104_06,1,COMPLETED,COMPLETED,,355,270.0,255,36.60736657479329,45.45454545454545,47.6063829787234,0,1461,254,3551,1777,0,0,0,0,0,0,0,0,0,,,,376,11,3,True,ok,False
org.isoron.uhabits_20301.apk,aperv:mop_off_llm_off,3,300,gh104_06,1,COMPLETED,COMPLETED,,356,270.0,255,35.454773239789525,45.45454545454545,48.67021276595745,0,1415,283,4032,1741,0,0,0,0,0,0,0,0,0,,,,376,11,3,True,ok,False
org.isoron.uhabits_20301.apk,aperv:mop_on_llm_off,1,300,gh104_06,1,COMPLETED,COMPLETED,,355,270.0,255,23.352543222250063,54.54545454545454,38.56382978723404,0,932,150,3155,1248,0,0,0,3,0,0,0,3,3,68,crash:java.lang.RuntimeException=3,,376,11,3,True,ok,False
org.isoron.uhabits_20301.apk,aperv:mop_on_llm_off,2,300,gh104_06,1,COMPLETED,COMPLETED,,353,270.0,255,20.596341768980206,45.45454545454545,35.638297872340424,0,822,150,3170,1148,0,0,0,3,0,0,0,3,3,49,crash:java.lang.RuntimeException=3,,376,11,3,True,ok,False
org.isoron.uhabits_20301.apk,aperv:mop_on_llm_off,3,300,gh104_06,1,COMPLETED,COMPLETED,,351,270.0,255,37.10849411175144,54.54545454545454,44.680851063829785,0,1481,259,7662,1822,0,0,0,4,0,0,0,4,4,68,crash:java.lang.RuntimeException=4,,376,11,3,True,ok,False
org.jellyfin.mobile_2060499.apk,ape,1,300,gh104_07,1,COMPLETED,COMPLETED,,357,270.0,255,13.28351012536162,100.0,15.68951279933939,7.0,551.0,306,3773,1752,14,5,0,0,0,0,0,0,0,,,,1211,1,1,,ok,False
org.jellyfin.mobile_2060499.apk,ape,2,300,gh104_07,1,COMPLETED,COMPLETED,,357,270.0,255,13.28351012536162,100.0,15.68951279933939,7.0,551.0,280,3684,1755,14,5,0,0,0,0,0,0,0,,,,1211,1,1,,ok,False
org.jellyfin.mobile_2060499.apk,ape,3,300,gh104_07,1,COMPLETED,COMPLETED,,356,270.0,255,13.28351012536162,100.0,15.68951279933939,7.0,551.0,243,3685,1755,14,5,0,0,0,0,0,0,0,,,,1211,1,1,,ok,False
org.jellyfin.mobile_2060499.apk,aperv:mop_off_llm_off,1,300,gh104_07,1,COMPLETED,COMPLETED,,365,270.0,255,13.187078109932498,100.0,15.606936416184972,7.0,547.0,292,6099,1749,28,5,0,0,0,0,0,0,0,,,,1211,1,1,,ok,False
org.jellyfin.mobile_2060499.apk,aperv:mop_off_llm_off,2,300,gh104_07,1,COMPLETED,COMPLETED,,365,270.0,255,13.33172613307618,100.0,15.854665565648224,7.0,553.0,389,5347,1755,21,5,0,0,0,0,0,0,0,,,,1211,1,1,,ok,False
org.jellyfin.mobile_2060499.apk,aperv:mop_off_llm_off,3,300,gh104_07,1,COMPLETED,COMPLETED,,364,270.0,255,13.187078109932498,100.0,15.606936416184972,7.0,547.0,393,7101,1744,35,5,0,0,0,0,0,0,0,,,,1211,1,1,,ok,False
org.jellyfin.mobile_2060499.apk,aperv:mop_on_llm_off,1,300,gh104_07,1,COMPLETED,COMPLETED,,369,270.0,255,13.187078109932498,100.0,15.606936416184972,7.0,547.0,328,5257,1749,21,5,0,0,0,0,0,0,0,,,,1211,1,1,,ok,False
org.jellyfin.mobile_2060499.apk,aperv:mop_on_llm_off,2,300,gh104_07,1,COMPLETED,COMPLETED,,363,270.0,255,13.28351012536162,100.0,15.68951279933939,7.0,551.0,381,4055,1753,14,5,0,0,0,0,0,0,0,,,,1211,1,1,,ok,False
