apk,dex_files,wrappers,arity_pairs,arity_wrappers,arity_call_sites,arity_inline_hooks,arity_detail,subtype_unwoven,subtype_targets,subtype_detail,before_hooks,branch_target_hooks,branch_detail,keystore_entry_calls,keystore_entry_woven,error
com.serwylo.beatgame_35.apk,2,135,13,8,3,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,0,0,,18,0,,0,0,
com.serwylo.retrowars_70.apk,4,135,13,8,16,0,javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:6|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:5|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:4|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:4|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,5,3,Ljava/security/PrivateKey;.getEncoded:()[B:2|Ljavax/crypto/SecretKey;.getEncoded:()[B:2|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:1,46,4,KeyManagerFactorySpec_initEvent:3|TrustManagerFactorySpec_initEvent:1,0,0,
com.shatteredpixel.shatteredpixeldungeon_896.apk,5,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,1,0,,0,0,
com.smartpack.packagemanager_79.apk,14,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,1,1,Ljava/security/PublicKey;.getEncoded:()[B:1,5,0,,0,0,
com.sshborg_18.apk,15,135,13,8,3,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,53,7,Ljava/security/PublicKey;.getEncoded:()[B:28|Ljavax/crypto/SecretKey;.getEncoded:()[B:13|Ljava/security/PrivateKey;.getEncoded:()[B:7|Ljava/security/interfaces/ECPublicKey;.getEncoded:()[B:2|Ljava/security/interfaces/ECPrivateKey;.getEncoded:()[B:1|Ljavax/crypto/interfaces/PBEKey;.getEncoded:()[B:1|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:1,243,21,SecureRandomSpec_next2Event:13|SignatureSpec_i1Event:4|CipherSpec_i2Event:3|IvChainJunctionSpec_useEvent+CipherSpec_i2Event:1,0,0,
com.starry.greenstash_440.apk,20,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,13,0,,0,0,
com.starry.myne_500.apk,21,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,7,0,,0,0,
com.surfaceocean.nexttraceroute_16.apk,8,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,3,1,Ljava/security/PublicKey;.getEncoded:()[B:3,14,1,SignatureSpec_i1Event:1,0,0,
com.tananaev.passportreader_22.apk,7,135,13,8,9,0,java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:4|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:2|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,112,5,Ljava/security/PublicKey;.getEncoded:()[B:63|Ljavax/crypto/SecretKey;.getEncoded:()[B:32|Ljava/security/PrivateKey;.getEncoded:()[B:13|Ljavax/crypto/interfaces/PBEKey;.getEncoded:()[B:2|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:2,401,21,SignatureSpec_i1Event:10|IvChainJunctionSpec_useEvent+CipherSpec_i2Event:3|KeyGeneratorSpec_initRandomSizeEvent:3|CipherSpec_i2Event:1|KeyManagerFactorySpec_initEvent:1|SecureRandomSpec_next1Event:1|SignatureSpec_i4Event:1|SignatureSpec_updateEvent:1,0,0,
com.tk.quicksearch_65.apk,21,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,72,0,,0,0,
com.trianguloy.urlchecker_47.apk,2,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,1,0,,0,0,
com.vermont.possin_8.apk,14,135,13,8,9,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:2|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:1|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,44,6,Ljava/security/PublicKey;.getEncoded:()[B:24|Ljavax/crypto/SecretKey;.getEncoded:()[B:11|Ljava/security/PrivateKey;.getEncoded:()[B:6|Ljava/security/interfaces/ECPublicKey;.getEncoded:()[B:1|Ljavax/crypto/interfaces/PBEKey;.getEncoded:()[B:1|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:1,173,20,SecureRandomSpec_next2Event:13|SignatureSpec_i1Event:4|IvChainJunctionSpec_useEvent+CipherSpec_i2Event:1|KeyStoreSpec_loadEvent:1|SignatureSpec_i4Event:1,0,0,
com.vishaltelangre.nerdcalci_490.apk,13,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,1,0,,0,0,
com.vrem.wifianalyzer_71.apk,18,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,1,0,,0,0,
com.yogeshpaliyal.deepr_28.apk,18,135,13,8,5,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:3|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,1,1,Ljava/security/PublicKey;.getEncoded:()[B:1,35,1,SecureRandomSpec_next1Event:1,0,0,
de.luhmer.owncloudnewsreader_196.apk,18,135,13,8,3,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,13,0,,0,0,
de.lukasneugebauer.nextcloudcookbook_62.apk,22,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,11,0,,0,0,
de.markusfisch.android.binaryeye_174.apk,19,135,13,8,4,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:1|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,112,7,Ljava/security/PublicKey;.getEncoded:()[B:59|Ljavax/crypto/SecretKey;.getEncoded:()[B:26|Ljava/security/PrivateKey;.getEncoded:()[B:19|Ljava/security/interfaces/ECPublicKey;.getEncoded:()[B:4|Ljava/security/interfaces/ECPrivateKey;.getEncoded:()[B:2|Ljavax/crypto/interfaces/PBEKey;.getEncoded:()[B:1|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:1,379,28,SecureRandomSpec_next2Event:13|SignatureSpec_i1Event:5|IvChainJunctionSpec_useEvent+CipherSpec_i2Event:4|CipherSpec_i2Event:2|KeyGeneratorSpec_initRandomSizeEvent:2|KeyManagerFactorySpec_initEvent:1|SignatureSpec_updateEvent:1,0,0,
de.markusfisch.android.shadereditor_93.apk,17,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,6,0,,0,0,
de.stephanlindauer.criticalmaps_104.apk,16,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,7,0,,0,0,
dev.anilbeesetti.nextplayer_42.apk,12,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,12,0,,0,0,
dev.dettmer.simplenotes_41.apk,20,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,3,2,Ljava/security/PublicKey;.getEncoded:()[B:2|Ljavax/crypto/SecretKey;.getEncoded:()[B:1,76,0,,0,0,
dev.itsvic.parceltracker_10501000.apk,10,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,11,0,,0,0,
