id,cls,method,spec,code,category,mechanism,root,provenance,evidence,version,confidence,notes,group
93,com.google.crypto.tink.subtle.AesSiv,encryptDeterministically,IvParameterSpecSpec,IVPARAMETERSPEC-NOBS-00,LEGIT_UNOBSERVABLE,derived_iv_by_construction,,"O IV é V = S2V(K1, AD, P), um CMAC encadeado (Cipher.doFinal AES/ECB em PrfAesCmac.compute) sobre o nome do arquivo e o nome da preferência, clonado e com os bits 63 e 31 zerados como manda o RFC 5297; é determinístico por projeto.","IvParameterSpec.mop:68 ; IvParameterSpec.mop:73-79 ; IvParameterSpec.mop:153 (PREPARED_IV só se RANDOMIZED) ; produtores RANDOMIZED: SecureRandomSpec.mop:384,394,398 ; tink-android-1.8.0/com/google/crypto/tink/subtle/AesSiv.java:119-122 ; tink-android-1.8.0/com/google/crypto/tink/subtle/AesSiv.java:81-104,113-117 ; security-crypto-1.1.0/androidx/security/crypto/EncryptedSharedPreferences.java:598-625 (encryptKey/decryptKey chamam encryptDeterministically/decryptDeterministically sobre o nome da preferência)","com.google.crypto.tink:tink-android:1.8.0 (6 APKs, via androidx.security:security-crypto 1.1.0-alpha06/1.1.0-beta01/1.1.0) + tink-android:1.5.0 (openhab, via security-crypto 1.0.0)",média,"Não é MISUSE: AES-SIV é AEAD determinístico resistente a reuso de nonce; o IV sintético é um PRF de (AD, P), então só vaza igualdade de pares idênticos, exatamente o que o EncryptedSharedPreferences precisa para localizar a preferência pelo nome cifrado. O IV é produzido por computação observável em código tecido (Cipher.doFinal + clone), mas nenhuma especificação pode creditá-lo sem também absolver IVs derivados em CTR comum: o reparo é uma exceção para o CTR interno do SIV, não um produtor. Confiança média só na escolha SPEC_DEFECT versus LEGIT_UNOBSERVABLE; alta em não ser misuse. [harmonizado: IV sintético do SIV é determinístico por construção (RFC 5297); regra única com o nonce TLS (G5) e o nonce de segmento (G3)]",G4
93,com.google.crypto.tink.subtle.AesSiv,encryptDeterministically,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-00,LEGIT_UNOBSERVABLE,key_from_keyset,,"aesCtrKey é a segunda metade (Arrays.copyOfRange) da chave AES-SIV de 64 bytes desserializada do keyset do EncryptedSharedPreferences, decifrado com a master key AES-GCM do Android Keystore.","SecretKeySpecSpec.mop:110 ; SecretKeySpecSpec.mop:116-120 ; SecretKeySpecSpec.mop:121-124 (GENERATED_KEY só se conforma) ; produtores PREPARED_KEY_MATERIAL: SecretKeySpec.mop:119-127,145 ; KeySpec.mop:75-85,105 ; KeyAgreementSpec.mop:298,315 ; tink-android-1.8.0/com/google/crypto/tink/subtle/AesSiv.java:119-122 ; tink-android-1.8.0/com/google/crypto/tink/subtle/AesSiv.java:58-71 ; tink-android-1.8.0/com/google/crypto/tink/daead/AesSivKeyManager.java:53 (new AesSiv(key.getKeyValue().toByteArray())) ; tink-android-1.8.0/com/google/crypto/tink/integration/android/AndroidKeysetManager.java:287-297 (keyset lido de SharedPreferences e decifrado com a master key do Android Keystore) ; security-crypto-1.1.0/androidx/security/crypto/EncryptedSharedPreferences.java:165-177","com.google.crypto.tink:tink-android:1.8.0 (6 APKs, via androidx.security:security-crypto 1.1.0-alpha06/1.1.0-beta01/1.1.0) + tink-android:1.5.0 (openhab, via security-crypto 1.0.0)",alta,"Sete APKs: maskan, bitbanana, deku, quicksearch, simplenotes, css password_manager (1.8.0) e openhab (1.5.0, AesSiv.java:109-112, código idêntico).",G4
94,com.google.crypto.tink.subtle.AesSiv,encryptInternal,CipherSpec,CIPHER-NOBS-00,LEGIT_UNOBSERVABLE,cascade,SECRETKEYSPEC-NOBS-00 @ com.google.crypto.tink.subtle.AesSiv.encryptInternal,A chave de Cipher.init é new SecretKeySpec(aesCtrKey) construída na mesma instrução sobre bytes do keyset; essa construção não conformou e não gravou GENERATED_KEY.,CipherSpec.mop:199-233 (i2 lê GENERATED_KEY) ; produtor: SecretKeySpecSpec.mop:256 (só em @match de construção conforme) ; tink-android-1.19.0/com/google/crypto/tink/subtle/AesSiv.java:191-194,com.google.crypto.tink:tink-android:1.19.0 (via dev.spght:encryptedprefs-core:1.1.1),alta,Só com.hegocre.nextcloudpasswords_38 (fork dev.spght do EncryptedSharedPreferences).,G4
94,com.google.crypto.tink.subtle.AesSiv,encryptInternal,IvChainJunctionSpec,IVCHAINJUNCTION-NOBS-00,LEGIT_UNOBSERVABLE,cascade,IVPARAMETERSPEC-NOBS-00 @ com.google.crypto.tink.subtle.AesSiv.encryptInternal,"O IvParameterSpec passado a Cipher.init(ENCRYPT_MODE, …, AES/CTR/NoPadding) foi construído sobre o IV sintético do SIV, que não recebeu PREPARED_IV porque não é aleatório — e não deve ser.",IvChainJunction.mop:155-160 (encmode==1 e modo CTR) ; IvChainJunction.mop:165-167 ; produtor PREPARED_IV: IvParameterSpec.mop:153 ; tink-android-1.19.0/com/google/crypto/tink/subtle/AesSiv.java:191-194,com.google.crypto.tink:tink-android:1.19.0 (via dev.spght:encryptedprefs-core:1.1.1),alta,"Mesma raiz que IVPARAMETERSPEC-NOBS-00: a regra exige IV preparado para todo CTR em cifração, mas no AES-SIV o contador do CTR é, por construção, o IV sintético derivado (RFC 5297 §2.6). [harmonizado: IV sintético do SIV é determinístico por construção (RFC 5297); regra única com o nonce TLS (G5) e o nonce de segmento (G3)]",G4
94,com.google.crypto.tink.subtle.AesSiv,encryptInternal,IvParameterSpecSpec,IVPARAMETERSPEC-NOBS-00,LEGIT_UNOBSERVABLE,derived_iv_by_construction,,"O IV é V = S2V(K1, AD, P), um CMAC encadeado (Cipher.doFinal AES/ECB em PrfAesCmac.compute) sobre o nome do arquivo e o nome da preferência, clonado e com os bits 63 e 31 zerados como manda o RFC 5297; é determinístico por projeto.","IvParameterSpec.mop:68 ; IvParameterSpec.mop:73-79 ; IvParameterSpec.mop:153 (PREPARED_IV só se RANDOMIZED) ; produtores RANDOMIZED: SecureRandomSpec.mop:384,394,398 ; tink-android-1.19.0/com/google/crypto/tink/subtle/AesSiv.java:191-194 ; tink-android-1.19.0/com/google/crypto/tink/subtle/AesSiv.java:140-166,183-189 ; security-crypto-1.1.0/androidx/security/crypto/EncryptedSharedPreferences.java:598-625 (encryptKey/decryptKey chamam encryptDeterministically/decryptDeterministically sobre o nome da preferência)",com.google.crypto.tink:tink-android:1.19.0 (via dev.spght:encryptedprefs-core:1.1.1),média,"Não é MISUSE: AES-SIV é AEAD determinístico resistente a reuso de nonce; o IV sintético é um PRF de (AD, P), então só vaza igualdade de pares idênticos, exatamente o que o EncryptedSharedPreferences precisa para localizar a preferência pelo nome cifrado. O IV é produzido por computação observável em código tecido (Cipher.doFinal + clone), mas nenhuma especificação pode creditá-lo sem também absolver IVs derivados em CTR comum: o reparo é uma exceção para o CTR interno do SIV, não um produtor. Confiança média só na escolha SPEC_DEFECT versus LEGIT_UNOBSERVABLE; alta em não ser misuse. [harmonizado: IV sintético do SIV é determinístico por construção (RFC 5297); regra única com o nonce TLS (G5) e o nonce de segmento (G3)]",G4
94,com.google.crypto.tink.subtle.AesSiv,encryptInternal,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-00,LEGIT_UNOBSERVABLE,key_from_keyset,,"aesCtrKey é a segunda metade (Arrays.copyOfRange) da chave AES-SIV de 64 bytes desserializada do keyset do EncryptedSharedPreferences, decifrado com a master key AES-GCM do Android Keystore.","SecretKeySpecSpec.mop:110 ; SecretKeySpecSpec.mop:116-120 ; SecretKeySpecSpec.mop:121-124 (GENERATED_KEY só se conforma) ; produtores PREPARED_KEY_MATERIAL: SecretKeySpec.mop:119-127,145 ; KeySpec.mop:75-85,105 ; KeyAgreementSpec.mop:298,315 ; tink-android-1.19.0/com/google/crypto/tink/subtle/AesSiv.java:191-194 ; tink-android-1.19.0/com/google/crypto/tink/subtle/AesSiv.java:111-127 ; tink-android-1.19.0/com/google/crypto/tink/subtle/AesSiv.java:75-78 (create: key.getKeyBytes().toByteArray) ; tink-android-1.19.0/com/google/crypto/tink/util/SecretBytes.java:38-42 ; encryptedprefs-core-1.1.1/dev/spght/encryptedprefs/EncryptedSharedPreferences.java:167-182",com.google.crypto.tink:tink-android:1.19.0 (via dev.spght:encryptedprefs-core:1.1.1),alta,Só com.hegocre.nextcloudpasswords_38 (fork dev.spght do EncryptedSharedPreferences).,G4
95,com.google.crypto.tink.subtle.Hkdf,computeHkdf,MacSpec,MAC-NOBS-00,SPEC_DEFECT,cascade,SECRETKEYSPEC-NOBS-00 @ com.google.crypto.tink.subtle.Hkdf.computeHkdf,"As chaves de Mac.init são os SecretKeySpec construídos na mesma instrução sobre o salt (linha 59) e sobre o PRK (linha 65); nenhum dos dois conformou em SecretKeySpecSpec, logo nenhum GENERATED_KEY foi gravado.","MacSpec.mop:179 ; MacSpec.mop:184-187 ; SecretKeySpecSpec.mop:256 ; tink-android-1.8.0/com/google/crypto/tink/subtle/Hkdf.java:59,65",com.google.crypto.tink:tink-android:1.8.0,média,"Duas linhas numa só linha do censo. Hkdf.java:59: SecretKeySpec(salt, HmacSha256) — no caminho de cifração (presente nas 34 execuções, igual às 34 de AesGcmHkdfStreamEncrypter) o salt é Random.randBytes(32), SecureRandom.nextBytes em código tecido, que no máximo ganha RANDOMIZED; no caminho de decifração (14 execuções) é lido do cabeçalho do arquivo (LEGIT, iv_from_ciphertext análogo). Hkdf.java:65: SecretKeySpec(prk, HmacSha256), prk = mac.doFinal(ikm), saída do passo extract do HKDF sobre a chave do keyset; nenhuma especificação faz de uma saída de Mac um produtor de PREPARED_KEY_MATERIAL. Em HKDF (RFC 5869 §2.2, §3.1) o salt é chave HMAC pública e o PRK é pseudoaleatório: exigir preparedKeyMaterial nos dois é a regra de SecretKeySpec aplicada fora do seu propósito (SecretKeySpecSpec.mop:79-91 registra que bytes aleatórios não satisfazem a cláusula). O ikm vem do keyset do EncryptedFile (AesGcmHkdfStreaming.java:94-105).",G4
95,com.google.crypto.tink.subtle.Hkdf,computeHkdf,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-00,SPEC_DEFECT,producer_missing_in_specset,,"O material da linha 59 é o salt aleatório por arquivo gerado por Random.randBytes em AesGcmHkdfStreamEncrypter (ou lido do cabeçalho na decifração), e o da linha 65 é o PRK saído de Mac.doFinal sobre a chave do keyset do EncryptedFile; ambos corretos para HKDF e nenhum creditável como PREPARED_KEY_MATERIAL.","SecretKeySpecSpec.mop:110 ; SecretKeySpecSpec.mop:116-120 ; SecretKeySpecSpec.mop:121-124 (GENERATED_KEY só se conforma) ; produtores PREPARED_KEY_MATERIAL: SecretKeySpec.mop:119-127,145 ; KeySpec.mop:75-85,105 ; KeyAgreementSpec.mop:298,315 ; tink-android-1.8.0/com/google/crypto/tink/subtle/Hkdf.java:54-61,65 ; tink-android-1.8.0/com/google/crypto/tink/subtle/AesGcmHkdfStreaming.java:172-174,190-193,208-219,287-290 ; tink-android-1.8.0/com/google/crypto/tink/subtle/Random.java:41-45 ; org.css_apps_m3.password_manager_16.apk/app/src/main/java/org/css_apps_m3/password_manager/data/PasswordRepository.kt:42-49,57-64",com.google.crypto.tink:tink-android:1.8.0,média,"Duas linhas numa só linha do censo. Hkdf.java:59: SecretKeySpec(salt, HmacSha256) — no caminho de cifração (presente nas 34 execuções, igual às 34 de AesGcmHkdfStreamEncrypter) o salt é Random.randBytes(32), SecureRandom.nextBytes em código tecido, que no máximo ganha RANDOMIZED; no caminho de decifração (14 execuções) é lido do cabeçalho do arquivo (LEGIT, iv_from_ciphertext análogo). Hkdf.java:65: SecretKeySpec(prk, HmacSha256), prk = mac.doFinal(ikm), saída do passo extract do HKDF sobre a chave do keyset; nenhuma especificação faz de uma saída de Mac um produtor de PREPARED_KEY_MATERIAL. Em HKDF (RFC 5869 §2.2, §3.1) o salt é chave HMAC pública e o PRK é pseudoaleatório: exigir preparedKeyMaterial nos dois é a regra de SecretKeySpec aplicada fora do seu propósito (SecretKeySpecSpec.mop:79-91 registra que bytes aleatórios não satisfazem a cláusula). O ikm vem do keyset do EncryptedFile (AesGcmHkdfStreaming.java:94-105).",G4
96,com.google.crypto.tink.subtle.PrfAesCmac,<init>,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-00,LEGIT_UNOBSERVABLE,key_from_keyset,,A chave k1 do CMAC é a primeira metade (Arrays.copyOfRange) da chave AES-SIV de 64 bytes desserializada do keyset do EncryptedSharedPreferences; AesSiv a passa ao construtor de PrfAesCmac.,"SecretKeySpecSpec.mop:110 ; SecretKeySpecSpec.mop:116-120 ; SecretKeySpecSpec.mop:121-124 (GENERATED_KEY só se conforma) ; produtores PREPARED_KEY_MATERIAL: SecretKeySpec.mop:119-127,145 ; KeySpec.mop:75-85,105 ; KeyAgreementSpec.mop:298,315 ; tink-android-1.8.0/com/google/crypto/tink/subtle/PrfAesCmac.java:57 (1.8.0) ; tink-android-1.5.0/com/google/crypto/tink/subtle/PrfAesCmac.java:50 ; tink-android-1.8.0/com/google/crypto/tink/subtle/AesSiv.java:69-71 ; tink-android-1.8.0/com/google/crypto/tink/daead/AesSivKeyManager.java:53 (new AesSiv(key.getKeyValue().toByteArray())) ; tink-android-1.8.0/com/google/crypto/tink/integration/android/AndroidKeysetManager.java:287-297 (keyset lido de SharedPreferences e decifrado com a master key do Android Keystore) ; security-crypto-1.1.0/androidx/security/crypto/EncryptedSharedPreferences.java:165-177","com.google.crypto.tink:tink-android:1.8.0 (6 APKs, via androidx.security:security-crypto 1.1.0-alpha06/1.1.0-beta01/1.1.0) + tink-android:1.5.0 (openhab, via security-crypto 1.0.0)",alta,"Em openhab (1.5.0) o construtor aparece em 214 execuções e compute em 1: o primitivo é criado ao abrir o EncryptedSharedPreferences, mas quase nunca se cifra um nome de preferência nas execuções.",G4
97,com.google.crypto.tink.subtle.PrfAesCmac,compute,CipherSpec,CIPHER-NOBS-00,LEGIT_UNOBSERVABLE,cascade,SECRETKEYSPEC-NOBS-00 @ com.google.crypto.tink.subtle.PrfAesCmac.<init>,"A chave de Cipher.init é o campo keySpec, o SecretKeySpec construído no construtor sobre bytes do keyset, que não conformou e não gravou GENERATED_KEY.","CipherSpec.mop:199-233 (i2 lê GENERATED_KEY) ; produtor: SecretKeySpecSpec.mop:256 (só em @match de construção conforme) ; tink-android-1.8.0/com/google/crypto/tink/subtle/PrfAesCmac.java:69 ; tink-android-1.5.0/com/google/crypto/tink/subtle/PrfAesCmac.java:62 ; tink-android-1.8.0/com/google/crypto/tink/subtle/PrfAesCmac.java:39,57","com.google.crypto.tink:tink-android:1.8.0 (6 APKs, via androidx.security:security-crypto 1.1.0-alpha06/1.1.0-beta01/1.1.0) + tink-android:1.5.0 (openhab, via security-crypto 1.0.0)",alta,AES/ECB/NoPadding sobre blocos é o próprio CMAC (RFC 4493 §2.4).,G4
98,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,CipherSpec,CIPHER-NOBS-00,LEGIT_UNOBSERVABLE,cascade,SECRETKEYSPEC-NOBS-00 @ com.google.crypto.tink.subtle.PrfAesCmac.<init>,"A chave de Cipher.init é o campo keySpec, o SecretKeySpec construído no construtor sobre bytes do keyset, que não conformou e não gravou GENERATED_KEY.","CipherSpec.mop:199-233 (i2 lê GENERATED_KEY) ; produtor: SecretKeySpecSpec.mop:256 (só em @match de construção conforme) ; tink-android-1.8.0/com/google/crypto/tink/subtle/PrfAesCmac.java:110 ; tink-android-1.5.0/com/google/crypto/tink/subtle/PrfAesCmac.java:103 ; tink-android-1.8.0/com/google/crypto/tink/subtle/PrfAesCmac.java:39,57","com.google.crypto.tink:tink-android:1.8.0 (6 APKs, via androidx.security:security-crypto 1.1.0-alpha06/1.1.0-beta01/1.1.0) + tink-android:1.5.0 (openhab, via security-crypto 1.0.0)",alta,Cifrar o bloco zero com AES-ECB é a geração de subchaves do RFC 4493 §2.3.,G4
0,org.bouncycastle.operator.jcajce.JcaContentVerifierProviderBuilder,createRawSig,SignatureSpec,SIGNATURE-NOBS-02,LEGIT_UNOBSERVABLE,pubkey_from_certificate,,"A chave dada a rawSig.initVerify é certificate.getPublicKey() de um X509Certificate (CA/RA do servidor SCEP ou certificado autoassinado), e nenhuma spec credita generatedPubkey a chave extraída de certificado.",bcpkix-jdk18on-1.79/org/bouncycastle/operator/jcajce/JcaContentVerifierProviderBuilder.java:263-273 ; bcpkix-jdk18on-1.79/org/bouncycastle/operator/jcajce/JcaContentVerifierProviderBuilder.java:108 ; bytecode:JcaContentVerifierProviderBuilder$1.get ; jca_android/SignatureSpec.mop:185-200 ; jca_android/KeyFactorySpec.mop:101-119 ; jca_android/KeyPairSpec.mop:123-126 ; jscep-3.0.1/org/jscep/client/Client.java:301 ; jscep-3.0.1/org/jscep/client/Client.java:644 ; jscep-3.0.1/org/jscep/util/SignedDataUtils.java:71 ; systems.sieber.droid_scep_7.apk/app/build.gradle:54,org.bouncycastle:bcpkix-jdk18on:1.79 (via com.google.code.jscep:jscep:3.0.1); bytecode,média,"Linha 'Unknown Source' (APK sem tabela de linhas); o bytecode de $1.get confirma val$certificate.getPublicKey() passado a initVerify e a createRawSig. Os três chamadores do jscep (isSelfSigned, verifyRA, isSignedBy) passam todos um X509Certificate — do servidor SCEP ou o autoassinado criado pelo app; em nenhum caso a chave pública sai de um gerador observável. Fora do escopo desta leitura: ScepClient.java:111-112 usa OptimisticCertificateVerifier (aceita qualquer CA) quando o fingerprint está vazio, e fingerprint MD5 quando não está.",G5
1,org.bouncycastle.operator.jcajce.JcaContentVerifierProviderBuilder$1,get,SignatureSpec,SIGNATURE-NOBS-02,LEGIT_UNOBSERVABLE,pubkey_from_certificate,,"A chave dada a sig.initVerify é certificate.getPublicKey() do X509Certificate capturado por build(X509Certificate), vinda do servidor SCEP ou do certificado autoassinado, sem produtor de generatedPubkey possível.",bcpkix-jdk18on-1.79/org/bouncycastle/operator/jcajce/JcaContentVerifierProviderBuilder.java:87-101 ; bcpkix-jdk18on-1.79/org/bouncycastle/operator/jcajce/JcaContentVerifierProviderBuilder.java:61-75 ; bytecode:JcaContentVerifierProviderBuilder$1.get ; jca_android/SignatureSpec.mop:185-200 ; jca_android/KeyFactorySpec.mop:101-119 ; jca_android/KeyPairSpec.mop:123-126 ; jscep-3.0.1/org/jscep/client/Client.java:301 ; jscep-3.0.1/org/jscep/client/Client.java:644 ; jscep-3.0.1/org/jscep/util/SignedDataUtils.java:71 ; systems.sieber.droid_scep_7.apk/app/build.gradle:54,org.bouncycastle:bcpkix-jdk18on:1.79 (via com.google.code.jscep:jscep:3.0.1); bytecode,média,"Linha 'Unknown Source' (APK sem tabela de linhas); o bytecode de $1.get confirma val$certificate.getPublicKey() passado a initVerify e a createRawSig. Os três chamadores do jscep (isSelfSigned, verifyRA, isSignedBy) passam todos um X509Certificate — do servidor SCEP ou o autoassinado criado pelo app; em nenhum caso a chave pública sai de um gerador observável. Fora do escopo desta leitura: ScepClient.java:111-112 usa OptimisticCertificateVerifier (aceita qualquer CA) quando o fingerprint está vazio, e fingerprint MD5 quando não está.",G5
2,io.ktor.network.tls.HashesKt,P_hash,MacSpec,MAC-NOBS-00,LEGIT_UNOBSERVABLE,tls_prf_derived_key,SECRETKEYSPEC-NOBS-00 @ io.ktor.network.tls.KeysKt.masterSecret,"A chave do HMAC do PRF do TLS 1.2 é o SecretKeySpec do master secret (saída do próprio PRF) em três das quatro chamadas por handshake, e o do pre-master secret (saída do ECDH) na quarta; nenhuma das duas carrega generatedKey.",jca_android/MacSpec.mop:170-187 ; jca_android/SecretKeySpecSpec.mop:110-124 ; jca_android/SecretKeySpecSpec.mop:255-258 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Hashes.kt:9-37 ; ktor-network-tls-jvm-3.5.0/jvmMain/io/ktor/network/tls/Hashes.kt:18-39 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Keys.kt:54-72 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Render.kt:103-109 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:315-319,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",média,"Divisão de caminhos: masterSecret() usa como chave SecretKeySpec(preSecret) (TLSClientHandshake.kt:316 no 1.6.0, :339/:340 no 3.x), cuja raiz é KEYFACTORY-NOBS-01 @ io.ktor.network.tls.TLSClientHandshakeKt.generateECKeys (SPEC_DEFECT); keyMaterial(), finished() e serverFinished() usam o masterSecret (Keys.kt:69), raiz LEGIT. As linhas deduplicadas não separam os caminhos; escolhi o dominante e o que continuaria a acusar mesmo corrigido o defeito. beatgame registra Hashes.kt:23/:28, uma linha abaixo do fonte 1.6.0 (:24/:29) que retrowars registra; mesmo método.",G5
3,io.ktor.network.tls.KeysKt,clientKey,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-01,LEGIT_UNOBSERVABLE,tls_prf_derived_key,,"O byte[] é o key_block do TLS 1.2, saída de PRF(masterSecret, ""key expansion"", randoms) montada por copyOf de concatenações de Mac.doFinal, logo um array novo que nenhum produtor de preparedKeyMaterial pode marcar.",jca_android/SecretKeySpecSpec.mop:176-186 ; jca_android/SecretKeySpec.mop:119-148 ; jca_android/KeySpec.mop:75-108 ; jca_android/KeyAgreementSpec.mop:294-316 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Keys.kt:37-42 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Keys.kt:54-63 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Hashes.kt:36 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:40-54 ; ktor-network-tls-jvm-3.5.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:49-62,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,"Keys.kt e GCMCipher.kt são idênticos em 1.6.0, 3.1.3 e 3.5.0 (diff vazio). A derivação segue a RFC 5246 §6.3; não há material constante.",G5
4,io.ktor.network.tls.KeysKt,masterSecret,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-00,LEGIT_UNOBSERVABLE,tls_prf_derived_key,,"O byte[] é PRF(preMasterSecret, ""master secret"", clientRandom+serverRandom, 48), um array novo produzido por copyOf sobre saídas de Mac.doFinal, que por construção não carrega preparedKeyMaterial.",jca_android/SecretKeySpecSpec.mop:97-125 ; jca_android/SecretKeySpec.mop:119-148 ; jca_android/KeyAgreementSpec.mop:294-316 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Keys.kt:65-72 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Hashes.kt:16-37 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:315-319,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,"Mesmo que a cadeia do pre-master fosse creditada (ver KEYFACTORY-NOBS-01 @ io.ktor.network.tls.TLSClientHandshakeKt.generateECKeys), esta leitura continuaria NOT_OBSERVED: nenhuma spec trata saída de HMAC/PRF como material de chave. Derivação conforme RFC 5246 §8.1.",G5
5,io.ktor.network.tls.KeysKt,serverKey,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-01,LEGIT_UNOBSERVABLE,tls_prf_derived_key,,"O byte[] é o key_block do TLS 1.2 derivado pelo PRF a partir do master secret e dos randoms do handshake, um array novo sem predicado possível.",jca_android/SecretKeySpecSpec.mop:176-186 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Keys.kt:30-35 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Keys.kt:54-63 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:40-54,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,Mesmo array de KeysKt.clientKey; só muda o offset.,G5
6,io.ktor.network.tls.TLSClientHandshake,generatePreSecret,KeyAgreementSpec,KEYAGREEMENT-NOBS-08,SPEC_DEFECT,cascade,KEYFACTORY-NOBS-01 @ io.ktor.network.tls.TLSClientHandshakeKt.generateECKeys,"A chave dada a doPhase é o serverPublic devolvido por KeyFactory.generatePublic(ECPublicKeySpec(ponto do servidor, params)), que só ganharia generatedPubkey se o ECPublicKeySpec tivesse produtor de speccedKey, e não tem.",jca_android/KeyAgreementSpec.mop:259-272 ; jca_android/KeyFactorySpec.mop:101-119 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:335-340 ; ktor-network-tls-jvm-3.5.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:360-365 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:487-499 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:246-277,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,O ponto EC vem do ServerKeyExchange e é autenticado por Signature.verify sobre randoms+params (TLSClientHandshake.kt:261-274 no 1.6.0) — uso correto de ECDHE. init1 (clientKeys.private via KeyPair.getPrivate) não acusa NOBS nas mesmas execuções.,G5
7,io.ktor.network.tls.TLSClientHandshake,handleServerDone,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-00,SPEC_DEFECT,cascade,KEYFACTORY-NOBS-01 @ io.ktor.network.tls.TLSClientHandshakeKt.generateECKeys,"O byte[] é o pre-master secret devolvido diretamente por KeyAgreement.generateSecret() (mesma identidade), mas KeyAgreementSpec.gs1 só grava preparedKeyMaterial quando conforms, e conforms caiu no doPhase pela falta de generatedPubkey na chave do servidor.",jca_android/SecretKeySpecSpec.mop:97-125 ; jca_android/KeyAgreementSpec.mop:61 ; jca_android/KeyAgreementSpec.mop:268-271 ; jca_android/KeyAgreementSpec.mop:294-299 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:306 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:315-320 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:335-340 ; ktor-network-tls-jvm-3.5.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:339-344 ; ktor-network-tls-jvm-3.1.3/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:338-341,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,Com um produtor de speccedKey para ECPublicKeySpec a cadeia KeyFactory→doPhase→generateSecret fecharia e este site deixaria de acusar.,G5
