"id","spec_clausula","dimensao","fenomeno_id","posicao","classificacao","tipo","evidencia_primaria","resultado","contraevidencia_procurada","ameaca_validade","impacto_fp_fn","severidade","confianca","resolucao_juiz","classificacao_final","severidade_final","fenomeno_id_final","justificativa_curta"
"BETA-SIG-03","SignatureSpec ramo verify fiel + isolamento de 2 objetos","bindings_clausulas","","PASS","FIDELIDADE_DEMONSTRADA","MEDIDO","i3/i4 (initVerify) e v1/v2 (verify) capturados em ambas as metades; VERIFIED escrito; drive SIG-d: dois Signature intercalados ambos accepting, sem contaminacao — 3 reps identicos","o ramo verify (i3/i4 update* v1/v2) e realizado corretamente; contraste com o ramo sign morto","REQUIRES generatedPubkey lido em i4 contra writer externo (KeyPair/KeyStore spec)","ART pendente; o ramo sign esta morto (BETA-SIG-01)","nenhum no ramo verify","n/a","0.88","PASS","FIDELIDADE_DEMONSTRADA","n/a","","CONFIRMADO: verify branch faithful both halves + two-object isolation (SIG-d, 3 reps); scope: the sign half is dead (BETA-SIG-01)."
"BETA-SIG-04","SignatureSpec i1/i4 leem GENERATED_PRIVATE/PUBLIC_KEY (edge cross-spec)","predicados_composicao","","PASS","FIDELIDADE_DEMONSTRADA","OBSERVADO_EM_ARTEFATO","i1 le GENERATED_PRIVATE_KEY e i4 le GENERATED_PUBLIC_KEY no corpo (SignatureSpec.mop:69,107); writers sao KeyStoreSpec:77-78 e KeyPairSpec:47,58 (fora dos meus 5); drive SIG-b0/a0 nao reporta UnsatisfiedConstraint quando a chave veio de KeyPair monitorado","o reader esta presente e ligado ao objeto certo; o writer e cross-spec","KeyPairSpec (batch B, REPROVADA) injeta ruido InvalidSeq nas mesmas chamadas","a fidelidade do reader depende do writer externo","reader fiel; writer auditado em batch B/C","n/a","0.8","PASS","FIDELIDADE_DEMONSTRADA","n/a","","CONFIRMADO: reader present, bound to the right object (SRC :69,107); writers cross-spec (KeyPairSpec/KeyStoreSpec — batch B context bounds end-to-end value; ALFA-KPG-10 measured the FP toll on the generateKeyPair route)."
"BETA-SET-06","pendencia: execucao ART/dispositivo (metade G6/G10)","toolchain_android","","INCONCLUSIVE","INCONCLUSIVA","NAO_VERIFICADO","as metades executaveis (ajc-woven drive com objetos JDK reais; dexlib2 weave de producao + drive sobre os wrappers emitidos) cobrem captura e dispatch; a execucao no ART/dispositivo (weave DEX real + logcat + parser + errors.csv) NAO foi exercida","o comportamento em ART pode divergir do JSE (after-finally em retornos excepcionais, pressao de registradores)","emulador proibido a este agente; sem device","INCONCLUSIVE nao vira aprovacao","nao avaliado — terceiro estado","minor","0.6","INCONCLUSIVE","INCONCLUSIVA","minor","","MANTIDO INCONCLUSIVE: ART/device execution (G6/G10). Note carried from batch C rev.2: with FEN-MAC-F3-UNBOUND, FEN-SET-firstcall-disjunct and FEN-SET-VARARGS on SRD, the two halves measurably DISAGREE pre-ART in batch D too — the pendency is which semantics the device realizes."
"BETA-SET-07","pendencia: default de produção android-37.0 (dexlib2)","toolchain_android","","INCONCLUSIVE","INCONCLUSIVA","OBSERVADO_EM_ARTEFATO","toda a auditoria dexlib2 usou android-30 (96ccfdc8) passado explicitamente; ConfigResolver de producao resolve o MAXIMO LEXICOGRAFICO (android-37.0 no host, android-36 no Docker) — nenhum call-site passa --android-jar (toolchain_ambiente.md secao 4)","as sobrecargas e descritores podem diferir sob android-37; a auditoria fixou android-30","divergencia de API-level nao medida","REF-C-03 herdado","descritores podem variar por API-level","minor","0.7","INCONCLUSIVE","INCONCLUSIVA","minor","","MANTIDO INCONCLUSIVE: android-37.0 production-default jar (REF-C-03 carried); all batch D member matching is android-30-pinned. HOST-EXECUTABLE (rev.2, REF-E-08): the discriminating measurement — production dexlib2 weave over the android-37.0 jar on the frozen host toolchain — needs no device/emulator; routed to the set-level phase actionable list, unlike the ART pendencies."
"GAMA-MAC-01","MacSpec / ORDER + CONSTRAINTS macAlg allow-list","diagnostico","FEN-C-PAIRING-IMEDIATO","FAIL","INCORRETA","@fail espurio junto de erro especifico (mesma chamada)","harness mac_a (gama_harness_output.txt:1-3): g3(DES) then i1(marked key) => UnsafeAlgorithm + InvalidSequenceOfMethodCalls at the SAME __LOC; table i1[0]=4 (artifact :347); 3-arg ErrorDescription => expecting=unknown (ErrorDescription.java:34-36)","the trace satisfies the rule ORDER (Gets Inits Finals; algorithm is a CONSTRAINT); pre-registered G9 FAIL criterion verbatim; message also carries a cosmetic double 'expecting expecting'","conformant path mac_e produces exactly one specific record; frozen_set_debt.md:220-250 registers only the delayed shape, not same-call","harness != woven app (G10 pendency)","FP (1 spurious InvalidSeq per unsafe-then-init site)","critica","0.97","FAIL","INCORRETA","critica","FEN-C-CARRIER-SEQFAIL","CONFIRMADO: mac_a executed the same-call pairing at one __LOC; judge W carrier walk agrees; historical 31-both/0-only-specific cells consistent."
"GAMA-MAC-02","MacSpec i1/i2 condition(GENERATED_KEY) vs api30 Mac REQUIRES","bindings_clausulas","FEN-B-GATE-EXTRA-ORACULO","FAIL","INCORRETA","clausula extra-oraculo imposta por condition => supressao + acusacao deslocada","Mac.cryptsl REQUIRES = {preparedHMAC[params]; !encrypted[output1,_]; !encrypted[output2,_]} - NO generatedKey; MacSpec.mop:75,94 gates i1/i2 on GENERATED_KEY; harness mac_b: safe alg + unmarked key => i1 suppressed, f1 => 1 InvalidSeq (unknown) at the doFinal site on a rule-conformant trace, no specific record","executed displaced FP; the gate also suppresses the UnsafeAlgorithm report when alg is unsafe AND key unmarked; jca-inherited (predicate_inventory_jca.csv:40-41)","upstream CrySL 1.5.2 Mac does state generatedKey[key] - oracle-anchor divergence recorded, not corrected (pre_registro RQ: api30 is the oracle)","oracle-anchor ambiguity (1.5.2 vs api30); harness != woven app","FP (displaced InvalidSeq on conformant traces; common real flow: SecretKeySpec keys not marked) + FN (specific reports suppressed)","critica","0.9","FAIL","INCORRETA","critica","FEN-MAC-KEYGATE-EXTRA","CONFIRMADO: judge D4 reproduces mac_b (displaced InvalidSeq, no specific); rule REQUIRES verified by judge (SRC); oracle-anchor divergence (1.5.2 states generatedKey) recorded, api30 governs."
"GAMA-MAC-03","MacSpec f3 (doFinal(byte[],int))","toolchain_android","FEN-D-F3-UNBOUND","FAIL","INCORRETA","pointcut com target(m) sem formal + dispatch broadcast de fatia vazia","MacSpecMonitorAspect.aj:88 declares target(m) with m undeclared; ajc 1.9.25.1 probe (gama_ajc_mac_probe.out): exit 0 + '[warning] no match for this type name: m [Xlint:invalidAbsoluteTypeName]' => f3 NEVER matches under ajc; artifact MacSpec_f3Event dispatches to MacSpec__Map empty slice (RuntimeMonitor: f3Event body 'matchedEntry = MacSpec__Map', broadcast event_f3); harness mac_d: one f3 broadcast => false InvalidSeq at the f3 site AND poisons the sibling Mac whose own conformant doFinal then fails","under ajc: rule f3 event unobservable (FN + dead GENERATED_MAC/MACED writes for that overload); if ever dispatched (harness/dexlib2): cross-object contamination executed; new exit-0 fail-open shape: generation clean, aspect compiles, pointcut silently dead","batch B KPR-c1 empty-slice family; dexlib2 descriptor half not executed (Beta lane, named)","dexlib2 matcher behavior on target(m) not executed; lane overlap with Beta on the ajc probe (declared)","FN (ajc: overload invisible) + FP (broadcast contamination if woven)","critica","0.95","FAIL","INCORRETA","critica","FEN-MAC-F3-UNBOUND","CONFIRMADO: Gama's own ajc probe (exit 0 + Xlint) + Beta's independent probe agree; judge D9 executed the broadcast; critica per D-batchC-1 (fail-open) and per the executed FP."
"GAMA-MAC-04","MacSpec Gets capture vs android-30 + H4","captura","FEN-C-EMPTY-LABEL","FAIL","INCORRETA","rotulo vazio vivo + rota de criacao invisivel","harness mac_c: i1 as first event => 'but found .' + InvalidSeq (same call); android-30 declares Mac.getInstance(String Provider) (javap over extracted bytes) with no matching event (g2 is (String,String) only); the api30 Mac rule itself models only 1-arg getInstance (g1=g2 duplicate - oracle anomaly flagged for Alfa); historical: 31/31 MacSpec empty-label lines at tink Hkdf#computeHkdf (provider-parameterized EngineFactory route) - gama_errors_batchD_output.txt:44-45","H4 closure for MAC: the empty label is reproducible in the current artifact via the first-event route; historical attribution consistent but deferred","gh101 task 8.1 attributes campaign empty labels to the weaver collision - both routes coexist; 2-arg unsafe also lands here (g3 1-arg)","historical data pre-repair; provider-route realizability inferred from tink source shape not executed","FP (2 false/degraded records per unseen-creation site)","major","0.9","FAIL","INCORRETA","major","FEN-C-EMPTY-LABEL","CONFIRMADO: mac_c executed 'but found .' + InvalidSeq; JAVAP Provider overload exists with no event; historical tink-site consistency recorded, attribution deferred (G10-MAC-1). Severity held at filed major (rev.2, REF-E-03): the per-spec empty-label rows are the diagnostic-degradation facet (§4 'diagnóstico inatribuível' = major); the phenomenon's criticality is carried by the census/SIG rows whose executed records ride with FPs on conformant traces."
"GAMA-MAC-05","MacSpec i2 preparedHMAC read + macced/GENERATED_MAC writers + 2-arg remove","predicados_composicao","","PASS","FIDELIDADE_DEMONSTRADA","leitura/escrita de predicado verificada executavel","harness mac_e: i2 with unmarked params => exactly one UnsatisfiedConstraint naming the clause; MACED(pending)=true MACED(direct)=true GENERATED_MAC(out)=true isInAcceptingState=true; mac_b: GENERATED_MAC removed by @fail 2-arg remove (=false)","registered repairs (72bb15348b36 4df0374c303e fac655e536bd) hold in execution","none found: no spurious fail accompanies the specific report on the conformant-order path","harness != woven app","reduces FP/FN on the repaired paths","n/a","0.95","PASS","FIDELIDADE_DEMONSTRADA","n/a","","CONFIRMADO: mac_e/mac_b conferred; judge D5 additionally shows the i1 path marking and accepting with a marked key (0 errors)."
"GAMA-MAC-06","MacSpec / registro gh101 predicate_edges","predicados_composicao","FEN-D-REGISTER-ORACLE","FAIL","INCORRETA","registro afirma clausula que o oraculo congelado nao declara","data/gh101/predicate_edges.csv:47 'MacSpec.mop,Mac,REQUIRES,generatedKey,no,key,GENERATED_KEY,present' - the frozen api30 Mac.cryptsl (sha 17245e0c...) has no generatedKey REQUIRES; the extra-oracle gate of GAMA-MAC-02 is thereby recorded as a satisfied rule clause","register contradicts the pre-registered oracle; GH101 is hypothesis not second oracle (protocol S1)","searched Mac rows in all data/gh101 CSVs for an anchor annotation: none distinguishes 1.5.2 from api30 on this row","the row may deliberately use the 1.5.2 anchor - but no anchor column exists to say so","masks GAMA-MAC-02 from register-based review","major","0.85","FAIL","INCORRETA","major","FEN-D-REGISTER-ANCHOR-DRIFT","CONFIRMADO com escopo: README declares predicate_edges.csv anchored to CrySL 1.5.2 (judge re-read :148-149) — the row is accurate under its declared anchor (no batch C BETA-SET-06 repeat); the confirmed substance is that the file's OWN premise ('REQUIRES/ENSURES do not vary' across anchors) is falsified by this very row (api30 Mac lacks the clause, judge SRC), and no row-level marking flags anchor-divergent rows — the drift sustains the extra-oracle gate against register-based review."
"GAMA-MDG-01","MessageDigestSpec / ORDER + CONSTRAINTS digestAlg","diagnostico","FEN-C-PAIRING-IMEDIATO","FAIL","INCORRETA","@fail espurio junto de erro especifico + cascata de pares pos-__RESET","harness mdg_c: g4(FOO) then update update d2 on distinct lines => 6 records: a pair (UnsafeAlgorithm+InvalidSeq) at EACH consuming call site (:173 :174 :176); update[0]=4 d2[0]=4 (artifact :239,241); historical fingerprint: 2780/2871 execution-site cells carry BOTH categories (output F)","every consuming event after an unsafe get re-accuses in both categories; pre-registered G9 FAIL criterion; all sequencing records unknown","mdg_b/mdg_d conformant controls clean (0 records)","harness != woven app; historical data pre-repair (attribution deferred)","FP (one spurious InvalidSeq per consuming site + repeated UnsafeAlgorithm)","critica","0.97","FAIL","INCORRETA","critica","FEN-C-CARRIER-SEQFAIL","CONFIRMADO: judge D6 reproduces mdg_c exactly (pair per distinct consuming site); historical 2780/2871 both-cells consistent; __RESET re-arm verified in walk."
"GAMA-MDG-02","MessageDigestSpec Gets capture + H4","captura","FEN-C-EMPTY-LABEL","FAIL","INCORRETA","rotulo vazio vivo (primeira-consumo) + rotas de criacao invisiveis","harness mdg_a: update as first event => 'but found .' + InvalidSeq; invisible-creation routes: unsafe via g2(String,String)/g3(String,Provider) conditions false with no unsafe twin (g4 is 1-arg only) and MessageDigest.clone() (no event; rule has no clone either); historical 156 empty-label lines at 2 sites incl guava MessageDigestHashFunction$MessageDigestHasher#update - a clone()-based API (output E)","H4 closure for MDG: live route executed; the guava site is exactly the clone shape","task 8.1 weaver-collision account covers TMF/SSL; these MDG sites were the H4 'unexplained residue' - now they have a live current-artifact mechanism","clone-route realizability argued from guava API shape not executed; historical attribution deferred","FP (2 false/degraded records per unseen-creation site)","major","0.85","FAIL","INCORRETA","major","FEN-C-EMPTY-LABEL","CONFIRMADO: mdg_a executed; clone() route noted (no event in rule either — recorded, not a defect vs raw oracle); guava site-shape consistency recorded, attribution deferred. Severity held at filed major (rev.2, REF-E-03): same rationale as GAMA-MAC-04 — diagnostic-degradation facet, family criticality carried by the census/SIG rows."
"GAMA-MDG-03","MessageDigestSpec g4 condition","bindings_clausulas","FEN-D-CONDVAR-LATENTE","FAIL","DIVERGENCIA_EQUIVALENTE_COMPROVADA","condicao testa campo do monitor e nao o argumento - mascarada","MessageDigestSpec.mop:56 condition(!algorithms.contains(currentAlgorithmInstance.toUpperCase())) - every sibling tests the ARGUMENT; masked because (a) monitorCall order is g1 then g4 (aspect .aj:42-46) so g1's body updates the field before g4's condition and (b) each getInstance binds a fresh monitor with field=''; harness mdg_b: safe MD5 first call => 0 records (no double fire)","equivalent under the current advice order and per-object creation - the KGN-05 latent family","searched for an order-independent counterexample: none reachable while every g event creates its own monitor","dexlib2 monitorCall order comes from the same descriptor (same order) - residual risk only if the generator reorders","none today; FP if order or binding ever changes","minor","0.85","PASS","DIVERGENCIA_EQUIVALENTE_COMPROVADA (por ordem de advice)","-","FEN-D-CONDVAR-LATENTE","OVERTURN FAIL->PASS: batch C rev.2 GAMA-KGN-05 precedent applies verbatim — g1-before-g4 order is fixed in the descriptor (judge re-verified in the batch D .aj, lines 43-45) AND WrapperEmitter fires merged advices in descriptor order (WrapperEmitter.java:246-249, judge-verified in batch C); per-object creation gives every monitor a fresh '' field. Executed benign (mdg_b; judge W safe walks). Fragility recorded as threat, matching ALFA-MDG-07 (PASS)."
"GAMA-MDG-04","MessageDigestSpec UnsafeAlgorithm message","diagnostico","FEN-D-MSG-SET-ERRADO","FAIL","INCORRETA","mensagem afirma conjunto esperado errado","message literal 'expecting one of {SHA-256, SHA-384, SHA-512}' (MessageDigestSpec.mop:71,89) while the enforced list is {MD5,SHA-1,SHA-224,SHA-256,SHA-384,SHA-512,SHA256,SHA384,SHA512} (mop:16-17); executed in mdg_c records","a violation report names an oracle the spec does not enforce - misattribution of the clause content (G9 item a/g)","pilot GAMA-CIP elided-set precedent; here the stated set is wrong not merely elided","none material","diagnostic misdirection (no FP/FN count change)","minor","0.95","FAIL","INCORRETA","minor","FEN-MDG-LABEL-STALE","CONFIRMADO: judge D6 output shows the wrong-set message literally; unified FEN-MDG-LABEL-STALE."
"GAMA-MDG-05","MessageDigestSpec allow-list vs historico","diagnostico","","PASS","LIMITACAO_INEVITAVEL_DOCUMENTADA","aviso de realinhamento de oraculo (protocolo S3.10)","5891 of 6048 historical UnsafeAlgorithm lines are MD5/SHA-1 (output K); the api30 rule admits both (MessageDigest.cryptsl:63); mdg_b executed: MD5 clean in the current artifact","any future-campaign drop in MDG UnsafeAlgorithm is oracle change (availability profile) not repair - must never be read as improvement","none - both artifacts and rule measured","none","prevents misreading a future delta","n/a","0.97","PASS","LIMITACAO_INEVITAVEL_DOCUMENTADA","n/a","","CONFIRMADO: MD5/SHA-1 are SAFE under the api30 rule (judge SRC) and mdg_b shows current silence on MD5 — any future drop is oracle change; warning stands as filed."
"GAMA-KPG-01","KeyPairGeneratorSpec validate(int) / init1+initError conditions","toolchain_android","FEN-D-KPG-NPE","FAIL","INCORRETA","NPE lancado no codigo tecido quando initialize(int) e o primeiro evento","spec field 'String algorithm;' uninitialized (KeyPairGeneratorSpec.mop:26); validate(int) does switch(algorithm) (mop:29); harness kpg_c: init1Event and initErrorEvent on an unseen generator BOTH throw java.lang.NullPointerException out of the static event method (gama_harness_output.txt:46-47) - under weaving this propagates into the app at KeyPairGenerator.initialize(int) => crash","executed 3x deterministic; reachable via the (String,Provider) creation route (GAMA-KPG-02) or any unseen creation; jca-inherited (twin has the same field); unregistered (searched switch/null/uninitial in data/gh101: 0 hits)","checked whether the generated wrapper catches Throwable: it does not (artifact :441-456 and dispatch :1039-1045)","harness != woven app: under weaving the advice call frame differs but the exception path is the same javac semantics","app crash (worse than FP/FN); silences all subsequent evidence from the process","critica","0.92","FAIL","INCORRETA","critica","FEN-KPG-NPE","CONFIRMADO: judge D1 executed the NPE 3x deterministic from both event methods; reachable via the conformant Provider route (JAVAP); unregistered (REG 0 hits); fail-crash outranks fail-open."
"GAMA-KPG-02","KeyPairGeneratorSpec Gets vs rule g2: getInstance(alg _)","captura","FEN-C-UNSAFE-2ARG","FAIL","INCORRETA","overload (String Provider) conformante invisivel","android-30 declares KeyPairGenerator.getInstance(String Provider) (javap from bytes); rule g2 getInstance(alg _) covers it (KeyPairGenerator.cryptsl:19); spec g2 is (String,String) only and g1/g3 are 1-arg => no event; the initialize(int) that follows is the NPE of GAMA-KPG-01; initialize(AlgorithmParameterSpec) that follows is a first-event fail","the Cipher-repaired capture class (divergence b532e439f79a) unrepaired here with a crash consequence; unregistered (searched Provider in data/gh101: 0 hits)","matcher half is Beta's lane (named); the member absence is measured from class bytes","none material","crash (via KPG-01) or FP displaced records on conformant traces","critica","0.9","FAIL","INCORRETA","critica","FEN-C-GETS-INVISIVEL","CONFIRMADO: same evidence; Cipher-repaired class (b532e439f79a) unrepaired here with a crash consequence."
"GAMA-KPG-03","KeyPairGeneratorSpec / H2 ambas as formas","diagnostico","FEN-C-PAIRING-IMEDIATO","FAIL","INCORRETA","pareamento imediato e retardado executados na classe nomeada por H2","immediate: kpg_a g3(EC)+init1(256) => UnsafeAlgorithm + InvalidSeq same call (init1[0]=4); delayed: kpg_b init1(1024) => InvalidKeySize alone (initError loops 2->2) then gen => InvalidSeq at the gen site (gen[2]=4) - specific and spurious on different calls; historical: 7/7 KPG cells carry both categories 100% pairing (output F H); jca twin had initError absent from the ere (register 151e53aa8e1f) = same-call form during the campaign","H2 closure for KPG: refuted in both forms on the current artifact; the gh101 initError repair converted the immediate pairing into the delayed one - it did not remove it","kpg_d conformant control: specific alone + clean gen/match","harness != woven app; historical attribution deferred (16 lines fully dumped output H)","FP (1 spurious InvalidSeq per violating lifecycle at the gen site)","critica","0.95","FAIL","INCORRETA","critica","FEN-C-CARRIER-SEQFAIL","CONFIRMADO: both forms executed (kpg_a immediate; kpg_b delayed = judge D7a); the gh101 initError repair CONVERTED the immediate pairing into the delayed one — it did not remove it; jca twin had initError absent from its ere (REG)."
"GAMA-KPG-04","KeyPairGeneratorSpec @fail sem __RESET + flags obsoletos","toolchain_android","FEN-A-STALE-FLAGS","FAIL","INCORRETA","estado fail absorvente re-acusa cada evento + re-disparo por flag obsoleto em evento suprimido","no __RESET in @fail (mop:137-140); fail state absorbing (all tables index4=4); kpg_b: second gen => third InvalidSeq at a new site; kpg_a: suppressed initError (validate(256) true) still re-fired the fail handler at its own __LOC because Prop_1_event_initError returns false BEFORE flag update (artifact :441-456) and the dispatch checks the stale Category_fail unconditionally (artifact :1039-1045)","batch A GAMA-SET-08 stale-flags first instantiated with a real extra record; in production the merged advice's two monitorCalls share one __LOC so in-advice re-fires dedupe away but every later distinct-site event re-accuses","in specs with __RESET the cascade re-arms from start instead - both shapes measured this round","harness lines simulate distinct app sites","FP (unbounded: one InvalidSeq per distinct site touched after any fail)","major","0.92","FAIL","INCORRETA","critica","FEN-A-STALE-FLAGS","CONFIRMADO; harmonized major->critica: absorbing-fail cascade executed (kpg_b 3rd record; judge W fail-sink walk shows one accusation per event forever) + the batch A stale-flags phenomenon first instantiated (artifact :441-456/:1039-1045, SRC)."
"GAMA-KPG-05","KeyPairGeneratorSpec init2 vs CONSTRAINTS keySize","bindings_clausulas","FEN-B-DELAYED","FAIL","OMITIDA","ramo violador ausente para initialize(int SecureRandom)","initError pointcut covers initialize(int) only (mop:113-120); kpg_f: init2(1024 rnd) => 0 records (suppressed no channel) then gen => displaced InvalidSeq only - the InvalidKeySize channel does not exist for the 2-arg overload the rule's i4 covers","unregistered: layer-2 register 151e53aa8e1f names only initialize(int); searched init2+initError rows: 0 hits","the rule states keySize constraints over the aggregate Inits","harness != woven app","FN (specific channel) + FP (displaced generic)","major","0.9","FAIL","OMITIDA","critica","FEN-KPG-INIT2-SUPPRESSED","CONFIRMADO; harmonized major->critica; FEN remapped to FEN-KPG-INIT2-SUPPRESSED (same executed unit as ALFA-KPG-04: kpg_f = KPG-T4)."
"GAMA-KPG-06","KeyPairGeneratorSpec gen pointcut disjuntivo","toolchain_android","FEN-D-FIRST-DISJUNCT","FAIL","INCORRETA","' || call(' no pointcut gen - primeira ocorrencia desde o sweep","KeyPairGeneratorSpecMonitorAspect.aj:77 '(call(public KeyPair KeyPairGenerator.generateKeyPair()) || call(public KeyPair KeyPairGenerator.genKeyPair()))'; round-manifest register: dexlib2 WrapperEmitter.findFirstCall keeps only the first call() disjunct (WrapperEmitter.java:507-524) => genKeyPair() sites unwoven under the canonical variant; android-30 declares both members (javap)","batch C first-call-disjunct sweep was clean; batch D has the set's instance; under ajc both disjuncts match - variant-divergent observability (dimension 7)","dexlib2 weave not executed (Beta lane, named pendency G10-KPG-2)","claim rests on the round-manifest register + descriptor text, not on an executed dexlib2 weave","FN under dexlib2 (genKeyPair invisible; monitor never completes; delayed accusations)","major","0.8","FAIL","INCORRETA","critica","FEN-SET-firstcall-disjunct","CONFIRMADO; harmonized major->critica: the pendency Gama named (dexlib2 half) was EXECUTED by Beta (DX-KPG-2, silent FN) — the register-based claim is now measurement-backed."
"GAMA-KPG-07","KeyPairGeneratorSpec preparedDH read + generatedKeypair writer","predicados_composicao","","PASS","FIDELIDADE_DEMONSTRADA","leituras/escritas reparadas verificadas + aresta terminal conforme registro","kpg_d: DH + unmarked params => exactly one UnsatisfiedConstraint (registered 7a1c46677ac2/41d4aac445c7); gen => GENERATED_KEY_PAIR(realPair)=true + accepting; kpg_b: write withdrawn by @fail remove after gen-fail; predicate_omissions GENERATED_KEY_PAIR row (two writers zero readers deliberate) verified accurate - the downstream composition rides GENERATED_PRIVATE/PUBLIC_KEY as registered","the KPG->KeyPairSpec generatedKeypair edge is terminal by registered design; end-to-end the pair flow is accused by KeyPairSpec (batch B KPR-01) not by this writer","searched for an unregistered reader: none","batch B KPR REPROVADA context bounds the edge's value","reduces FN on DH param clause","n/a","0.9","PASS","FIDELIDADE_DEMONSTRADA","n/a","","CONFIRMADO: kpg_d conferred; judge D7b confirms GENERATED_KEY_PAIR write + accepting; terminal-by-registered-design verified (REG)."
"GAMA-SRD-01","SecureRandomSpec fsm end-state vs ORDER Ins Seeds? Ends*","linguagem_formal","FEN-D-SRD-NEXTBYTES","FAIL","INCORRETA","linha next2 ausente do estado end: segundo nextBytes conformante = violacao","spec fsm end block omits next2 (SecureRandomSpec.mop:169-177); effective table next2={4,1,3,4,4} - end(3)->4=fail while all sibling consuming events loop end->end (artifact :400-407); harness srd_a: c1 nextBytes nextBytes nextBytes => 2 false InvalidSeq (calls 2 and 3; __RESET re-arms from start where next2[0]=4); control srd_a2: nextInt x3 => 0 records; rule ORDER admits Ends* (SecureRandom.cryptsl:57)","the most common SecureRandom call pattern (repeated nextBytes) is a permanent FP generator; jca-INHERITED (jca twin end block :155-162 also omits next2); unregistered (searched next2/nextBytes in data/gh101: inventory rows only)","language verdict issued over the effective automaton (D-piloto-3); minimal separating trace: c1 nB nB","harness != woven app (G10-SRD-1 replay named)","FP (one InvalidSeq per nextBytes call from the second onward per object modulo site dedupe)","critica","0.97","FAIL","INCORRETA","critica","FEN-SRD-NEXTBYTES-FP","CONFIRMADO: judge D2 reproduces srd_a exactly (2 false InvalidSeq, calls 2-3); control srd_a2 isolates the row; spec-text + table + execution all judge-verified. Minimal separating trace c1 nB nB walked (W)."
"GAMA-SRD-02","SecureRandomSpec / historico 12400 linhas","diagnostico","FEN-D-SRD-NEXTBYTES","INCONCLUSIVE","INCONCLUSIVA","hipotese H-SRD-1: a massa historica e o FP de SRD-01","12400 lines 100% InvalidSequenceOfMethodCalls 100% unknown over 53 sites 43 APKs; site profile (output G I) dominated by nextBytes wrappers: secureRandomBytes 3962 invokeSuspend(nonce loop) 3104 randBytes 1532 secureRandomUuid 1229 engineNextBytes/getEntropy/run 1001; H5's all-fail-creation account predicts constructor/getInstance sites - a small minority (DRBG <init> 251); jca twin carried the same missing row all campaign","updates pilot H5: the dominant mechanism candidate is the missing next2 row not the all-fail violating branches; zero specific records ever (nothing to pair - H2 vacuous for SRD)","per-site lines/exec up to 33.7 (H7 restart inflation) - units kept separate; causal attribution requires replay","pre-repair data; weaver-loss confound","if H-SRD-1 holds: ~12k historical lines are FPs","major","0.75","INCONCLUSIVE","INCONCLUSIVA","major","FEN-SRD-NEXTBYTES-FP","MANTIDO INCONCLUSIVE: H-SRD-1 (the 12,400 historical SRD lines as the SRD-01 FP) is a site-profile consistency argument; causal attribution requires the named replay G10-SRD-1. The current-artifact mechanism itself is judge-executed (D2) — only the historical attribution stays open."
"GAMA-SRD-03","SecureRandomSpec ENSURES randomized[...] writers (set-wide RANDOMIZED)","predicados_composicao","FEN-D-RANDOMIZED-WRITER","FAIL","INCORRETA","escrita incondicional: estado fail e unsafeInit tambem marcam RANDOMIZED","body-before-handleEvent: srd_a RANDOMIZED(b2)=true despite the fail; srd_c first-event fail path still marks; srd_b: unsafe-algorithm SecureRandom (unsafeInit) marks RANDOMIZED(b1)=true RANDOMIZED(b2)=true - CrySL ENSURES holds only of rule-satisfying usage, so every downstream randomized[] REQUIRES in the set (Cipher PBEKeySpec IvParameterSpec GCM SecretKeySpec(Spec) KeyGenerator SSL) is satisfied by non-conformant randomness","set-wide FN direction: the RANDOMIZED predicate as implemented means 'came from any SecureRandom' not 'conformant randomness'; this is the writer-side answer the round demanded for every RANDOMIZED edge audited in pilot/A/B","the unsafeInit design is registered (029a4511565f) as 'consume events do not accuse' - the register does not state that the ENSURES writes still execute there; searched: 0 hits","oracle reading: CrySL predicate semantics on violating objects (Alfa lane for formal confirmation)","FN (downstream constraints silently satisfied by unsafe randomness)","major","0.85","FAIL","INCORRETA","critica","FEN-SRD-RANDOMIZED-OVERGRANT","CONFIRMADO; harmonized major->critica: judge D3 executed the unsafeInit-path grant; body-before-handleEvent fail-path grant executed (srd_a b2=true); every downstream randomized[] REQUIRES satisfiable by non-conformant randomness — the set-wide FN feed that decides pilot/A/B residuals (synthesis §6)."
